,CountryCode,CurrentHandle,NameFirst,NameLast,PlayerId,TotalUSDPrize
39,us,brent,Brent,McNatt,12260,250.0
40,us,AprilTerran,Travis,Yang,19006,250.0
41,ca,PowerRussia,-,-,19009,250.0
42,ca,Draco,-,-,19010,250.0
43,us,Domorin,Cody,Lutzel,36596,250.0
44,pl,Jade,Mikołaj,Andrzejak,11448,249.17
45,gb,Jamesykins,James,Bartlett-House,11234,248.11
46,kz,MasterOK,Azamat,Turganbayev,1321,247.76
47,se,Jimpo,Jimmy,Wölfinger,1281,247.11
48,de,TcUltimate,Janik,Klawitter,20011,246.83
49,us,Agh,Josh,Bland,1169,245.0
50,cn,Blue,-,-,26979,244.0
51,no,Adrian,Adrian,Søreide,20124,241.64
52,ca,Imagine,Mark,Leonardo,2829,241.59
53,be,Makouni,Corentin,Lacroix,2627,240.0
54,ua,UkraineStar,Igor,Kobylyansky,3019,240.0
55,kr,SoN,Lee,Sang Kun,11010,240.0
56,gb,Rotcod,Jake,Forsey,6675,239.52
57,kr,Shadow,Erik,Kim,2745,235.0
58,us,Deezer,Manuel,Germain,1838,233.75
59,ru,LaZ,-,-,3515,233.1
60,my,Timber,Ho,Julian,7309,231.64
61,gb,Fenner,Daniel,Fenner,14548,229.92
62,cn,菊花向阳粪冲天,-,-,31492,229.62
63,cn,XiaoC,-,-,31493,229.05
64,cn,无限大的梦想背后,-,-,31497,229.05
65,cn,Byhnewbee,-,-,31490,228.6
66,cn,Lieben,-,-,31499,228.6
67,cn,科技大学宿舍没网,-,-,31491,228.48
68,fr,Kamikaze,Lucas,Dupouy,7394,228.13
69,au,Law,Lawrence,Ho,22090,226.95
70,de,DasDuelon,Dylan,Schlagregen,4899,226.55
71,cn,Psmoonsun,-,-,31495,226.54
72,fr,Ixion,Jordan Ben,Mkaddem,33301,226.49
73,pl,Gomas,Marcin,Mrugala,13027,225.71
74,ca,Mkengyn,Brian,Nguyen,2831,225.0
75,ca,Chorong,Andy,Hoang,4361,225.0
76,ca,HyperDesi,Mark,Kaila,4362,225.0
77,ca,DuSteR,Tariq,Patel,4363,225.0
78,us,DayaL,-,-,6394,225.0
79,cn,AIMO,-,-,7341,225.0
80,fi,Calt,Eetu,Laustela,14698,223.11
81,kr,TerrOr,Jeon,Ji Won,10966,220.83
82,th,Jump,Kasidith,Vorakitpokatorn,7320,220.29
83,bg,ZeeRaX,Georgi,Marinov,1271,220.0
84,it,LoZ,Emilio,Maffi,2323,220.0
85,us,Schnitzel,Corey,Schnedl,11230,220.0
86,nz,Another,-,-,4359,218.86
87,de,Chabby,Lars,Nawa,29720,217.63
88,kr,YangSongE,Jung,Dong Hyun,10976,217.21
89,se,Multi,Pontus,Cervin,32856,213.26
90,nl,Jona,Jonathan,Stelma,17290,211.1
91,sg,Fiery,-,-,7326,210.57
92,nl,NTT,Anker,Scharn,1727,210.48
93,es,WaKa,Carlos,Pérez Arenas,19590,210.0
94,de,Levi,-,-,18858,209.82
95,au,RivaL,Henry,Yum,24073,207.94
96,kr,Barbie,Yu Ra,Lee,10962,205.83
97,kr,Chance,-,-,10963,205.83
98,kr,eins,Joo,Jin Hyuk,10964,205.83
99,kr,HyoLyn,Kang Bin,Kim,10965,205.83
0,kr,Splendid,Jang,Hyun,10967,205.83
1,kr,Acou,Kim,Ji Hwang,10971,205.83
2,kr,Kong,Jun Young,Son,10972,205.83
3,ee,Hymy,-,-,20406,203.89
4,it,Narsil,Jordan,Gottardo,15026,202.32
5,tw,Gow,Bang-Yan,Ye,11139,201.06
6,de,Wilko,Christoph,Wilkowiecki,4384,200.81
7,it,BaFFinO,Simone,Martina,2324,200.0
8,ca,DaSakura,Roxanne,Daviault,2333,200.0
9,kr,Wannabecool,Won Tae,Lee,2744,200.0
10,ca,Ryze,Brendon,Walker,2830,200.0
11,ua,sda,Ruslan,Kogut,3021,200.0
12,dk,Utopi,Jens,Jæger,3092,200.0
13,nz,TheGoonSquad,-,-,4357,200.0
14,nz,SIN,-,-,4360,200.0
15,us,ArtofWar,-,-,6823,200.0
16,sg,Ease,Royce,Tang,7356,200.0
17,sg,sMoke,-,-,7357,200.0
18,sg,ChoseN,-,-,7358,200.0
19,sg,dempsey,-,-,7359,200.0
20,sg,Dougy,-,-,7360,200.0
21,sg,Snow,-,-,7361,200.0
22,no,WhistleR,-,-,7386,200.0
23,fi,imakki,Ville,Hassinen,7387,200.0
24,dk,Cheerful,Mathias,Høyer,7388,200.0
25,at,Cube,Wolfgang,Schwarz,10385,200.0
26,us,TheoRy,Derek,Travisano,10387,200.0
27,us,PiRatE,-,-,10388,200.0
28,us,Merovingius,-,-,10389,200.0
29,us,Filoleg,-,-,10392,200.0
30,us,Napoleon,-,-,10393,200.0
31,us,LuvstoSpooge,-,-,10394,200.0
32,us,TheWay,-,-,10395,200.0
33,us,MomenT,-,-,10397,200.0
34,th,HaDeZ,-,-,11148,200.0
35,th,Maya,-,-,11149,200.0
36,us,ChanmanV,Chris,Chan,19424,200.0
37,lt,KrrFan,-,-,27496,200.0
38,au,Kobe,-,-,38786,200.0
39,de,LoCo,Michael,Fuchs,2353,199.06
40,de,Farmer,Daniel,Ciesla,2349,198.86
41,ca,DeathRow,Pierre-Luc,-,15608,197.09
42,cn,YDForever,-,-,12006,194.18
43,cn,wanted,-,-,12015,194.18
44,us,Jaden,-,-,27701,191.26
45,se,Seala,Erik,Ramquist,27707,187.34
46,hr,CheeseKing,Tomislav,Matić,13807,185.95
47,kr,Soulman,Jong Hyun,Lee,7325,184.26
48,kr,TopClass,Bang Min,Jung,1118,184.01
49,pl,Druzdil,Wojtek,Pawłowicz,5208,183.84
50,ca,AlexCMoi,Alexandre,Michaud,8390,180.79
51,th,Strike,-,-,7317,180.46
52,de,INTERNETHULK,Dennis,Hawelka,1482,177.5
53,pl,Gerald,Mateusz,Budziak,40363,176.65
54,no,Poseidon,-,-,28473,176.59
55,pl,Malcom,Szymon,Świrgal,38406,175.4
56,es,kayZer,-,-,7362,175.0
57,es,Trehor,-,-,7364,175.0
58,es,Sirckcraft,-,-,7365,175.0
59,es,ZeroX,-,-,7366,175.0
60,us,WarreN,Dylan,Warren,18584,175.0
61,no,LegendKiller,-,-,37721,174.71
62,lu,JackO,Jacques,Fuchs,4871,173.51
63,ru,control,Yaroslav,Popov,1837,173.08
64,fi,Tulimeri,Petteri,Oinonen,5517,171.19
65,gb,Jimmeh,-,-,13028,171.04
66,gb,Deranging,-,-,13029,171.04
67,us,RayReign,Brandon,Bernatz,16133,170.0
68,fi,SaDe,Aku,Kangas,15283,167.96
69,ca,Stormtrooper,Brandon,Herron,20013,167.76
70,de,Scandicain,Fabian,Knauer,20014,167.09
71,br,Tonho,Marco,dos Santos,12697,166.79
72,tw,Wulong,Wu-Long,Lei,11140,166.67
73,jp,breek,Taiki,Kobayashi,11142,166.67
74,jp,nemuke,Daigo,Ozaki,11143,166.67
75,jp,ENZA,Senzaki,Toshikazu,11145,166.67
76,jp,vaisravana,-,-,11146,166.67
77,jp,CriMsoN,-,-,11147,166.67
78,fr,Wolf,Christophe,Laporte,1369,163.11
79,cz,nExt,Ondřej,Herman,20388,162.4
80,dk,Theo,Theodor,Mikkelsen,22863,160.81
81,de,ImBaTosS,Adrian,Weiß,18443,158.94
